Vernier Format 2
Sin título.cmbl 16/09/2025 15:37:50 .
Último
Tiempo	Angulo	Velocidad 1	Aceleración 1	Posición	Velocidad 2	Aceleración 2
2.2	-10.0181899064	-4.13546069986	-0.289541503996	0.317618	0.0574525	1.6977970679
2.3	-10.4370689269	-4.20333461522	-0.895558605383	0.335111	0.233001805556	1.37397172068
2.4	-10.8559479474	-4.31484176187	-1.5581373029	0.368725	0.353242361111	0.784308140432
2.5	-11.2922802604	-4.51361537113	-2.31767873664	0.4116	0.40131	0.0549567515432
2.6	-11.7635191584	-4.73662966444	-3.29942644088	0.456533	0.361293333333	-0.655908101852
2.7	-12.217304764	-5.15841756701	-3.96739195708	0.4882605	0.25939375	-1.24190613426
2.8	-12.7583568321	-5.81776417331	-1.90154699369	0.5126135	0.103662222222	-1.67078846451
2.9	-13.4564885329	-5.7692828052	2.07796530542	0.514157	-0.102280694444	-1.76331377315
3	-13.9800873085	-5.10023992527	3.2765324615	0.490147	-0.288167638889	-1.40669699074
3.1	-14.433872914	-4.77056662212	1.22819465881	0.4508735	-0.410075555556	-0.699153626543
3.2	-14.8876585195	-4.87722563196	-0.849770646611	0.402682	-0.451759583333	0.287619791667
3.3	-15.3938040026	-5.17296197744	-0.771661775766	0.350203	-0.36829625	1.379503125
3.4	-15.9523093632	-5.19235452468	1.01002850231	0.3153885	-0.142916666667	2.07336354167
3.5	-16.4584548463	-4.93055513688	2.49005693437	0.3181325	0.121383888889	1.97146925154
3.6	-16.9471470369	-4.56209673924	2.53045807446	0.348145	0.304079027778	1.27336103395
3.7	-17.3660260573	-4.26151225695	0.746074387041	0.388619	0.379396111111	0.459953472222
3.8	-17.7674517853	-4.31968989869	-2.04429768868	0.4296075	0.379491388889	-0.226747878086
3.9	-18.2037840983	-4.70269270676	-4.24885323306	0.467852	0.326469305556	-0.818528742284
4	-18.6750229963	-5.37173558669	-4.0912887867	0.4988935	0.218948333333	-1.3764462963
4.1	-19.2858882345	-5.89048622548	-0.378424012199	0.518959	0.0368248611111	-1.72804776235
4.2	-19.9491133503	-5.50263528059	3.79501375935	0.5088405	-0.170023194444	-1.61331743827
4.3	-20.4203522483	-4.75117407487	4.37005665333	0.479171	-0.320466805556	-1.09941292438
4.4	-20.8566845613	-4.35847499317	2.12644667353	0.438697	-0.399928472222	-0.408265277778
4.5	-21.2581102893	-4.33423430912	-0.242406840555	0.39445	-0.409218055556	0.380145100309
4.6	-21.6944426023	-4.60572997054	-0.670658925535	0.3500315	-0.331661944444	1.19688738426
4.7	-22.2005880854	-4.67845202271	0.957507020191	0.3181325	-0.149252638889	1.74813549383
4.8	-22.6718269834	-4.3681712668	2.21802259108	0.3167605	0.0704579166667	1.7394413966
4.9	-23.0732527114	-4.03849796364	1.51504275347	0.337855	0.237479861111	1.29061689815
5	-23.4572251468	-3.93668709061	-0.75280791039	0.3706115	0.334186805556	0.714953858025
5.1	-23.8411975822	-4.11606815262	-3.79905387336	0.408856	0.374632222222	0.146370486111
5.2	-24.2426233102	-4.72208525401	-6.15444034075	0.4481295	0.369344305556	-0.484355169753
5.3	-24.7487687933	-5.62868683768	-5.33160378754	0.488089	0.293550833333	-1.21746473765
5.4	-25.3945406165	-6.2056151182	-0.432292198989	0.5170725	0.11276125	-1.75942326389
5.5	-26.0926723173	-5.77413094201	4.99762102944	0.5150145	-0.112189583333	-1.73589494599
5.6	-26.5988178004	-4.8045035798	6.49919673621	0.488432	-0.278973333333	-1.22160667438
5.7	-27.0176968209	-4.11606815262	4.08051514934	0.4515595	-0.362674861111	-0.56764382716
5.8	-27.3842159638	-3.87850944888	0.193925472444	0.4116	-0.385589166667	0.0725963734568
5.9	-27.7507351067	-4.13546069986	-2.93985629406	0.3712975	-0.354814444444	0.768282947531
6	-28.1696141272	-4.76571848531	-2.98025743415	0.334082	-0.243339444444	1.50532272377
6.1	-28.7455727803	-5.01782159948	-0.226246384518	0.3123015	-0.0284880555556	1.92340690586
6.2	-29.2342649709	-4.69784456995	1.63355276441	0.326536	0.204037361111	1.68104405864
6.3	-29.6705972839	-4.44574145577	1.05985657509	0.3616935	0.350669861111	0.957885725309
6.4	-30.1069295969	-4.37301940361	-0.954813610852	0.405769	0.395831527778	0.162752970679
6.5	-30.5258086174	-4.58148928649	-3.38292213041	0.446243	0.36701	-0.50378125
6.6	-30.9795942229	-5.18265825106	-4.13168992679	0.481572	0.2924075	-1.10232418981
6.7	-31.5555528761	-5.77897907883	-1.30765023433	0.5112415	0.145250972222	-1.61105459105
6.8	-32.2187779918	-5.58990174319	2.81999957845	0.516901	-0.0625022222222	-1.75263472222
6.9	-32.7249234749	-4.8917700424	3.9175638843	0.495978	-0.246864722222	-1.43932962963
7	-33.1612557879	-4.48452655026	1.78303698275	0.4615065	-0.368153333333	-0.859537885802
7.1	-33.5801348084	-4.50876723432	-0.80398268784	0.418803	-0.43175125	-0.0865042824074
7.2	-34.0339204139	-4.83844053747	-1.47329490871	0.368725	-0.4073125	0.875060223765
7.3	-34.5575191895	-5.06145483078	0.420171856962	0.3249925	-0.250675833333	1.71100362654
7.4	-35.0985712576	-4.78995916936	2.72303684223	0.3105865	-0.0100518055556	1.9559601466
7.5	-35.5349035706	-4.30514548825	2.99372448085	0.3267075	0.19936875	1.56104699074
7.6	-35.9363292986	-4.0191054164	1.31438375767	0.3586065	0.322753472222	0.885739274691
7.7	-36.320301734	-3.97062404829	-1.35478489777	0.397537	0.369106111111	0.23302033179
7.8	-36.7042741694	-4.27120853058	-4.00913980184	0.436639	0.357863333333	-0.32091408179
7.9	-37.1406064824	-4.89661817921	-4.9679935267	0.471282	0.306603888889	-0.864725231481
8	-37.664205258	-5.62383870087	-2.33922601135	0.5033525	0.191127222222	-1.40558541667
8.1	-38.3448836663	-5.58990174319	2.4173348822	0.5170725	0.00147680555556	-1.66139301698
8.2	-38.8510291494	-4.87237749515	4.78080157761	0.5033525	-0.186744444444	-1.4363654321
8.3	-39.2873614624	-4.34877871955	4.20171856962	0.47334	-0.311034305556	-0.905257986111
8.4	-39.7062404829	-3.9754721851	2.48063000168	0.4357815	-0.369391944444	-0.301382137346
8.5	-40.0727596258	-3.8009392599	0.0875358035338	0.3953075	-0.370154166667	0.309864506173
8.6	-40.4392787687	-3.93668709061	-2.21398247707	0.357063	-0.309081111111	0.922487384259
8.7	-40.8232512041	-4.39726008766	-2.86444083256	0.3284225	-0.184410138889	1.47552195216
8.8	-41.3293966872	-4.7608703485	-1.16759294867	0.3140165	0.00609777777778	1.76547075617
8.9	-41.8355421703	-4.59603369692	0.343409690786	0.327908	0.211754861111	1.57185837191
9	-42.2369678983	-4.48452655026	-0.0282807980648	0.361522	0.36015	0.934569135802
9.1	-42.7082067963	-4.57179301286	-1.03830930038	0.408513	0.412362222222	0.114730324074
9.2	-43.1619924018	-4.66390761227	-2.37962715145	0.4515595	0.372821944444	-0.631254976852
9.3	-43.6157780073	-5.00812532586	-3.62667567563	0.4868885	0.2744	-1.23472060185
9.4	-44.1219234904	-5.64807938493	-2.29613146192	0.5112415	0.117144027778	-1.6753935571
9.5	-44.8026018987	-5.74504212115	1.48810866007	0.515529	-0.0900851388889	-1.76188460648
9.6	-45.3436539668	-5.16326570382	3.57280748884	0.491176	-0.276400833333	-1.39035420525
9.7	-45.8148928649	-4.70754084357	2.55739216785	0.4536175	-0.39102	-0.71646242284
9.8	-46.2512251778	-4.57179301286	0.502320841816	0.4076555	-0.431798888889	0.130517322531
9.9	-46.7050107834	-4.71238898038	-0.623524262094	0.359807	-0.375632638889	1.05955505401
10	-47.1937029739	-4.86268122153	-0.0377077307529	0.32242	-0.206895694444	1.78993861883
10.1	-47.699848457	-4.79480730617	1.37498546781	0.3116155	0.0327755555556	1.95652916667
10.2	-48.171087355	-4.52815978156	2.18839508834	0.332024	0.242481944444	1.49130895062
10.3	-48.607419668	-4.23242343609	1.56352412158	0.369411	0.354242777778	0.734366705247
10.4	-49.008845396	-4.07243492132	-0.632951194782	0.4103995	0.377681111111	0.0428617669753
10.5	-49.3928178314	-4.26636039376	-3.5081656647	0.448644	0.346144166667	-0.496979475309
10.6	-49.8116968519	-4.92085886326	-4.62323713125	0.481229	0.279926111111	-1.01145300926
10.7	-50.3702022126	-5.58990174319	-1.87595960496	0.5105555	0.147632916667	-1.49343946759
10.8	-51.0159740358	-5.44930577567	2.39309419814	0.517244	-0.0470195833333	-1.65523966049
10.9	-51.5046662264	-4.83359240066	4.14785038283	0.499408	-0.226284722222	-1.36289567901
11	-51.9584518319	-4.3681712668	3.21054393268	0.465451	-0.338903055556	-0.815114621914
11.1	-52.3598775598	-4.11606815262	1.10295112452	0.427035	-0.390972361111	-0.187763387346
11.2	-52.7613032878	-4.14030883668	-1.08275055448	0.3833025	-0.38373125	0.522744174383
11.3	-53.1627290157	-4.41665263491	-2.22744952376	0.343686	-0.294455972222	1.27320223765
11.4	-53.6339679138	-4.78026289574	-1.43558717795	0.316246	-0.115000277778	1.82086419753
11.5	-54.1575666894	-4.78995916936	0.203352405132	0.3157315	0.115238472222	1.85554795525
11.6	-54.6113522949	-4.60572997054	0.610057215396	0.3428285	0.30741375	1.32405675154
11.7	-55.0651379004	-4.52815978156	-0.444412541017	0.3860465	0.40345375	0.501227276235
11.8	-55.5014702134	-4.64451506503	-2.03352405132	0.431837	0.400785972222	-0.297306365741
11.9	-55.9727091115	-4.98388464181	-2.90888208666	0.4707675	0.330852083333	-0.954802430556
12	-56.4788545945	-5.44930577567	-1.55275048422	0.502495	0.202227083333	-1.47308707562
12.1	-57.1071731253	-5.47839459654	1.42077342658	0.5170725	0.0139105555556	-1.71575428241
12.2	-57.6307719009	-4.98388464181	2.62607410601	0.504896	-0.174215416667	-1.58367546296
12.3	-58.0845575064	-4.64936320184	0.851117351281	0.478142	-0.322181805556	-1.1696273534
12.4	-58.5208898194	-4.72208525401	-1.91232063104	0.4381825	-0.428845277778	-0.457994984568
12.5	-58.9921287174	-5.17296197744	-3.24690495876	0.386904	-0.45233125	0.63818908179
12.6	-59.550634078	-5.65777565855	-1.76014300336	0.3335675	-0.318037222222	1.82533695988
12.7	-60.1789526088	-5.62868683768	0.822836553216	0.308357	-0.0320609722222	2.39554799383
12.8	-60.7025513844	-5.31355794496	1.76956993605	0.3273935	0.255630277778	1.96837272377
12.9	-61.22615016	-5.10993619889	0.941346564154	0.372498	0.413172083333	0.930771257716
13	-61.7148423505	-5.04691042035	-0.746074387041	0.421547	0.43561	-0.134870987654
13.1	-62.2035345411	-5.30386167134	-1.79650402944	0.4659655	0.365771388889	-0.989128896605
13.2	-62.7620399017	-5.64323124812	-0.469999929742	0.50078	0.219424722222	-1.57725744599
13.3	-63.3729051399	-5.58020546957	2.54796523516	0.515186	0.0176263888889	-1.76831585648
13.4	-63.9314105006	-5.00327718905	4.3269621039	0.5030095	-0.172929166667	-1.52428564815
13.5	-64.3677428136	-4.44574145577	3.44217713588	0.475055	-0.306032222222	-1.02686948302
13.6	-64.786621834	-4.20818275203	1.24166170551	0.437668	-0.38373125	-0.41546404321
13.7	-65.188047562	-4.24211970971	-0.663925402186	0.3939355	-0.399261527778	0.311862692901
13.8	-65.624379875	-4.42150077172	-1.59180491964	0.350889	-0.329422916667	1.09306107253
13.9	-66.060712188	-4.68814829633	-1.15008578797	0.3201905	-0.169499166667	1.71005084877
14	-66.5843109636	-4.74632593806	0.175071607067	0.3112725	0.0514023611111	1.87957912809
14.1	-67.0380965691	-4.54755232881	0.517134593184	0.332024	0.255725555556	1.4985871142
14.2	-67.4744288821	-4.50876723432	-0.506360955826	0.369754	0.380063055556	0.767608063272
14.3	-67.9282144876	-4.61542624416	-1.96214870382	0.4158875	0.411742916667	-0.0372244984568
14.4	-68.3820000931	-4.91601072645	-3.04085914429	0.4580765	0.363818194444	-0.758900733025
14.5	-68.8881455762	-5.39112813394	-2.23337502431	0.493234	0.252486111111	-1.34730452932
14.6	-69.4815575219	-5.61414242725	1.00773910437	0.5150145	0.07331625	-1.65153970679
14.7	-70.0749694676	-5.19720266149	4.36453516419	0.5098695	-0.122765416667	-1.47368520833
14.8	-70.5462083656	-4.52040276267	5.63070689469	0.484316	-0.25219075	-0.993334351852
14.9	-70.9650873861	-3.91971861177	5.47246909599	0.451388	-0.308509444444	-0.588397179784
15	-71.2792466514	-3.46156968312	5.01970698602	0.4179455	-0.328898888889	-0.344312716049
