Vernier Format 2
Sin título.cmbl 9/09/2025 17:37:07 .
Último
Tiempo	Posición	Velocidad 1	Aceleración 1	Angulo	Velocidad 2	Aceleración 2
2.05	0.3527755	0.160733611111	0.387780555556	-4.10152374219	-2.09439510239	0.0430945494316
2.1	0.361522	0.178169444444	0.31558117284	-4.20624349731	-2.09439510239	0.188538653765
2.15	0.370783	0.191317777778	0.25555617284	-4.31096325243	-2.08469882877	0.517134593184
2.2	0.3805585	0.204466111111	0.180604320988	-4.41568300755	-2.0556100079	1.03965600505
2.25	0.3915345	0.211135555556	0.0761692901235	-4.52040276267	-1.95864727168	1.19048692806
2.3	0.401996	0.210945	-0.00873379629629	-4.60766922527	-1.91986217719	1.02349554901
2.35	0.412629	0.209134722222	-0.0696057098765	-4.71238898038	-1.88107708271	1.19048692806
2.4	0.4230905	0.203513333333	-0.115391975309	-4.79965544298	-1.78411434648	1.04504282372
2.45	0.4330375	0.196462777778	-0.139899537037	-4.88692190558	-1.75502552562	0.554842323937
2.5	0.4426415	0.190079166667	-0.170547222222	-4.97418836818	-1.74532925199	0.371690488851
2.55	0.4522455	0.180075	-0.205747067901	-5.06145483078	-1.73563297837	0.517134593184
2.6	0.4608205	0.1672125	-0.196854475309	-5.14872129338	-1.70654415751	0.85650416996
2.65	0.4687095	0.158542222222	-0.147151234568	-5.23598775598	-1.61927769491	0.673352334874
2.7	0.4765985	0.152730277778	-0.097712654321	-5.30580092606	-1.60958142128	-0.0215472747164
2.75	0.483973	0.147966388889	-0.0474271604938	-5.39306738866	-1.66775906302	-0.0430945494316
2.8	0.490833	0.151872777778	-0.0737344135803	-5.48033385126	-1.60958142128	-0.204699109801
2.85	0.499751	0.145393888889	-0.185421141975	-5.55014702134	-1.62897396853	-1.33054421371
2.9	0.505925	0.129006111111	-0.230360493827	-5.63741348394	-1.75502552562	-2.14395383424
2.95	0.512099	0.120145277778	-0.234859722222	-5.72467994654	-1.90046962995	-1.82613153218
3	0.5181015	0.108235555556	-0.273076697531	-5.82939970166	-1.99743236617	-0.414785038283
3.05	0.5232465	0.0914666666667	-0.286627314815	-5.93411945678	-1.91986217719	0.522521411863
3.1	0.5270195	0.0778419444444	-0.272335648148	-6.02138591938	-1.84229198822	-0.457879587715
3.15	0.530964	0.0654558333333	-0.277681790123	-6.10865238198	-1.93925472444	-2.04699109802
3.2	0.533708	0.0506877777778	-0.299172222222	-6.2133721371	-2.09439510239	-2.81191935044
3.25	0.5359375	0.0366819444444	-0.345964197531	-6.31809189222	-2.25923175397	-2.69879615818
3.3	0.5376525	0.01715	-0.411917592593	-6.44026493986	-2.39497958468	-1.9230942684
3.35	0.537824	-0.0060025	-0.452304783951	-6.5624379875	-2.44346095279	-1.25512875221
3.4	0.5369665	-0.0286786111111	-0.478241512346	-6.68461103514	-2.48224604728	-1.22819465881
3.45	0.53508	-0.0537366666667	-0.497508796296	-6.80678408278	-2.5792087835	-1.00194827429
3.5	0.53165	-0.0797475	-0.48575787037	-6.94641042294	-2.60829760437	-0.290888208666
3.55	0.5270195	-0.103852777778	-0.438542438272	-7.06858347058	-2.60829760437	0.511747774505
3.6	0.5211885	-0.125195	-0.363378858025	-7.20820981074	-2.56951250988	1.47598831804
3.65	0.514157	-0.1397725	-0.308329475309	-7.33038285838	-2.44346095279	1.98773609255
3.7	0.506954	-0.15092	-0.347499228395	-7.45255590602	-2.3174093957	1.43828058729
3.75	0.4995795	-0.171023611111	-0.440395061728	-7.55727566114	-2.27862430121	0.328595939419
3.8	0.49049	-0.201703055556	-0.410012037037	-7.67944870878	-2.28832057484	-0.759541433738
3.85	0.4786565	-0.218567222222	-0.263972376543	-7.78416846389	-2.34649821657	-1.77226334539
3.9	0.4680235	-0.224474444444	-0.178592901235	-7.90634151153	-2.53072741539	-1.4867619554
3.95	0.45619	-0.229238333333	-0.212522376543	-8.04596785169	-2.55981623626	-0.0215472747162
4	0.4459	-0.246483611111	-0.231736728395	-8.16814089933	-2.48224604728	0.624870966763
4.05	0.431494	-0.262109166667	-0.0816742283951	-8.29031394697	-2.45315722641	0.441719131678
4.1	0.41846	-0.255535	0.0928429012346	-8.41248699461	-2.44346095279	0.21547274716
4.15	0.4059405	-0.246674166667	0.167477160494	-8.53466004225	-2.44346095279	0.215472747159
4.2	0.3939355	-0.237718055556	0.211940123457	-8.65683308989	-2.43376467917	0.436332312998
4.25	0.382102	-0.227332777778	0.273235493827	-8.77900613753	-2.4046758583	0.587163236011
4.3	0.370783	-0.209706388889	0.322568209877	-8.90117918517	-2.32710566933	-0.215472747159
4.35	0.361179	-0.192175277778	0.331143209877	-9.00589894029	-2.36589076381	-2.03621746066
4.4	0.351918	-0.179312777778	0.39704367284	-9.12807198793	-2.5792087835	-2.96275027345
4.45	0.3428285	-0.157684722222	0.564944290123	-9.26769832809	-2.74404543508	-2.27323748254
4.5	0.3356255	-0.124146944444	0.763333796296	-9.40732466825	-2.81191935044	-1.17432647202
4.55	0.329966	-0.0797475	0.92265941358	-9.54695100841	-2.87979326579	0.32320912074
4.6	0.327222	-0.0265825	0.966540123457	-9.70403064109	-2.78283052957	1.81535789482
4.65	0.327565	0.0221997222222	0.895769907407	-9.82620368873	-2.64708269886	2.30555839461
4.7	0.3297945	0.0637408333333	0.795516512346	-9.96583002889	-2.55011996264	2.48332341102
4.75	0.334082	0.100899166667	0.705902469136	-10.0880030765	-2.35619449019	1.75071607067
4.8	0.3400845	0.133388888889	0.634655864198	-10.1927228316	-2.32710566933	0.247793659234
4.85	0.347459	0.163973055556	0.569919907407	-10.3148958793	-2.39497958468	-0.140057285654
4.9	0.3565485	0.191889444444	0.479829475309	-10.4370689269	-2.39497958468	0.414785038282
4.95	0.36701	0.212469444444	0.380846450617	-10.5592419746	-2.3174093957	0.500974137146
5	0.377986	0.228380833333	0.307059104938	-10.6639617297	-2.30771312208	-0.0161604560372
5.05	0.3898195	0.243148888889	0.234277469136	-10.7861347773	-2.36589076381	0.172378197728
5.1	0.4025105	0.2529625	0.145086882716	-10.908307825	-2.29801684846	0.452492769036
5.15	0.415373	0.257345277778	0.0637831790124	-11.0130275801	-2.27862430121	-0.0430945494316
5.2	0.428407	0.257726388889	0.0128625	-11.1352006277	-2.28832057484	-0.840343713924
5.25	0.441098	0.257821666667	-0.0174146604938	-11.2399203828	-2.34649821657	-1.8207447135
5.3	0.4543035	0.256297222222	-0.0567432098765	-11.3620934305	-2.53072741539	-1.66991379049
5.35	0.466823	0.252009722222	-0.112533641975	-11.5017197706	-2.56951250988	-0.490200499788
5.4	0.479171	0.250485277778	-0.27180632716	-11.6238928183	-2.52103114177	-0.150830923011
5.45	0.492891	0.229238333333	-0.503966512346	-11.7460658659	-2.5792087835	0.134670466975
5.5	0.502838	0.193223333333	-0.611577469136	-11.8856922061	-2.55981623626	1.18510010938
5.55	0.511756	0.162734444444	-0.606813580247	-12.0078652537	-2.44346095279	1.89077335633
5.6	0.5191305	0.132340833333	-0.572566512346	-12.1300383014	-2.3174093957	1.66991379049
5.65	0.5249615	0.104138611111	-0.508095216049	-12.2347580565	-2.26892802759	1.20126056542
5.7	0.529249	0.0814625	-0.44420617284	-12.3569311041	-2.2301429331	1.18510010938
5.75	0.533022	0.0612636111111	-0.408953395062	-12.4616508592	-2.13318019688	0.813409620528
5.8	0.535423	0.0409694444444	-0.388733333333	-12.5663706144	-2.11378764964	-0.226246384518
5.85	0.5369665	0.0231525	-0.389897839506	-12.6710903695	-2.1428764705	-1.55140377955
5.9	0.537824	0.00362055555556	-0.425362345679	-12.7758101246	-2.27862430121	-2.67186206478
5.95	0.537481	-0.0190555555556	-0.47331882716	-12.8979831722	-2.44346095279	-3.06509982835
6	0.5359375	-0.0432561111111	-0.532338117284	-13.0201562199	-2.60829760437	-2.93042936137
6.05	0.533365	-0.0718394444444	-0.599773611111	-13.15978256	-2.7537417087	-2.44022886158
6.1	0.528906	-0.104138611111	-0.651541203704	-13.2994089002	-2.83131189768	-2.25169020782
6.15	0.5229035	-0.136723611111	-0.700979783951	-13.4390352404	-2.96705972839	-2.19243520235
6.2	0.515529	-0.175025277778	-0.718712037037	-13.596114873	-3.09311128548	-1.33054421371
6.25	0.5054105	-0.212564722222	-0.644077777778	-13.7531945057	-3.12220010635	-0.00538681867928
6.3	0.4940915	-0.244863888889	-0.454633796296	-13.9102741384	-3.09311128548	1.29822330164
6.35	0.4802	-0.260775277778	-0.214322067901	-14.0673537711	-2.96705972839	2.04160427934
6.4	0.4673375	-0.262776111111	-0.045574537037	-14.2069801112	-2.8410081713	1.9230942684
6.45	0.4536175	-0.257916944444	-0.00936898148148	-14.3466064514	-2.78283052957	1.91770744972
6.5	0.4422985	-0.263538333333	0.0161972222222	-14.4862327916	-2.70526034059	2.77421161968
6.55	0.427035	-0.264300555556	0.168853395062	-14.6258591317	-2.48224604728	3.19977029532
6.6	0.414687	-0.244292222222	0.280751851852	-14.7305788868	-2.3174093957	2.3594265814
6.65	0.403025	-0.229619444444	0.2744	-14.8527519345	-2.24953548035	1.4113464939
6.7	0.3918775	-0.2169475	0.25169212963	-14.9574716896	-2.17196529137	0.409398219603
6.75	0.3812445	-0.204466111111	0.226072993827	-15.0621914447	-2.2301429331	-0.156217741691
6.8	0.3716405	-0.195224166667	0.227290432099	-15.1843644924	-2.2301429331	-0.0161604560371
6.85	0.3616935	-0.184838888889	0.289962037037	-15.2890842475	-2.18166156499	-0.662578697516
6.9	0.3527755	-0.1672125	0.379523148148	-15.3938040026	-2.27862430121	-1.52446968616
6.95	0.3448865	-0.146346666667	0.468078549383	-15.5159770502	-2.39497958468	-1.32515739503
7	0.3380265	-0.121479166667	0.573572222222	-15.6381500979	-2.43376467917	-0.619484148084
7.05	0.332367	-0.0889894444444	0.673296296296	-15.7603231455	-2.44346095279	-3.95239396767E-13
7.1	0.328937	-0.0518311111111	0.724746296296	-15.8824961931	-2.43376467917	0.619484148084
7.15	0.327222	-0.0147680555556	0.733691820988	-16.0046692408	-2.39497958468	1.31977057635
7.2	0.3273935	0.0231525	0.705796604938	-16.1268422884	-2.27862430121	1.49214877408
7.25	0.3297945	0.0563091666667	0.663874382716	-16.2315620435	-2.18166156499	0.517134593184
7.3	0.333053	0.0884177777778	0.635185185185	-16.3362817987	-2.23983920673	-0.26395411527
7.35	0.338541	0.121002777778	0.582464814815	-16.4584548463	-2.25923175397	-0.0969627362223
7.4	0.345401	0.148442777778	0.49692654321	-16.5631746014	-2.25923175397	0.360916851492
7.45	0.353633	0.170451944444	0.41202345679	-16.6853476491	-2.2301429331	0.931919631466
7.5	0.362551	0.188935833333	0.341994290123	-16.7900674042	-2.13318019688	0.813409620528
7.55	0.3726695	0.204180277778	0.286786111111	-16.8947871593	-2.11378764964	0.0323209120739
7.6	0.383131	0.21609	0.260055401235	-16.9995069144	-2.13318019688	-0.667965516195
7.65	0.394107	0.230095833333	0.236394753086	-17.1042266695	-2.22044665948	-0.678739153553
7.7	0.4062835	0.241338611111	0.184468364198	-17.2263997172	-2.2301429331	-0.210085928481
7.75	0.41846	0.248103333333	0.13550617284	-17.3311194723	-2.18166156499	-0.743380977701
7.8	0.4309795	0.255439722222	0.0781277777778	-17.4358392274	-2.27862430121	-1.75610288935
7.85	0.4443565	0.256106666667	0.0231842592593	-17.5580122751	-2.4046758583	-2.03083064198
7.9	0.4567045	0.255058611111	0.00741049382716	-17.6801853227	-2.48224604728	-2.17627474631
7.95	0.469567	0.257535833333	-0.0375288580247	-17.8023583703	-2.61799387799	-2.21936929575
8	0.4824295	0.258202777778	-0.214057407407	-17.9419847105	-2.74404543508	-1.50830923012
8.05	0.496321	0.240290555556	-0.47247191358	-18.0816110507	-2.78283052957	-0.436332312999
8.1	0.5071255	0.207038611111	-0.659745679012	-18.2212373908	-2.78283052957	0.70028642827
8.15	0.5170725	0.170070833333	-0.745283950617	-18.360863731	-2.73434916146	2.17088792764
8.2	0.524447	0.127481666667	-0.706537654321	-18.5004900711	-2.56951250988	3.5122057787
8.25	0.5294205	0.0941344444444	-0.557639660494	-18.6226631188	-2.3174093957	3.51759259738
8.3	0.533365	0.0711725	-0.404030709877	-18.7273828739	-2.15257274413	2.20859565839
8.35	0.5359375	0.0595486111111	-0.364066975309	-18.832102629	-2.10409137602	0.883438263355
8.4	0.5397105	0.0416363888889	-0.45918595679	-18.9368223841	-2.09439510239	0.043094549432
8.45	0.5407395	0.0116238888889	-0.529268055556	-19.0415421393	-2.10409137602	-0.651805060158
8.5	0.540568	-0.0144822222222	-0.533714351852	-19.1462618944	-2.1428764705	-1.50830923012
8.55	0.539539	-0.0441136111111	-0.480517592593	-19.2509816495	-2.26892802759	-2.00389654859
8.6	0.535766	-0.0654558333333	-0.375182716049	-19.3731546971	-2.39497958468	-1.50830923012
8.65	0.5325075	-0.0782230555556	-0.332043055556	-19.4953277448	-2.43376467917	-0.662578697517
8.7	0.52822	-0.0949919444444	-0.353057098765	-19.6175007924	-2.44346095279	-0.0377077307532
8.75	0.5232465	-0.115190833333	-0.351786728395	-19.7396738401	-2.43376467917	0.468653225073
8.8	0.516558	-0.133103055556	-0.306370987654	-19.8618468877	-2.4046758583	0.991174636935
8.85	0.5095265	-0.143964722222	-0.298219444444	-19.9840199353	-2.30771312208	0.96424054354
8.9	0.5023235	-0.158446944444	-0.367613425926	-20.0887396905	-2.27862430121	0.328595939418
8.95	0.4940915	-0.180360833333	-0.43346095679	-20.2109127381	-2.27862430121	-0.280114571308
9	0.484659	-0.208181944444	-0.375447376543	-20.3156324932	-2.30771312208	-0.743380977701
9.05	0.472654	-0.224093333333	-0.19849537037	-20.4378055409	-2.39497958468	-0.333982758097
9.1	0.4615065	-0.225331944444	-0.061612962963	-20.5599785885	-2.38528331106	0.824183257887
9.15	0.4501875	-0.2255225	-0.0108510802469	-20.6821516361	-2.27862430121	1.37902558182
9.2	0.43904	-0.225903611111	0.0186850308642	-20.7868713913	-2.18166156499	0.845730532602
9.25	0.4275495	-0.225236666667	0.0686	-20.8915911464	-2.22044665948	0.678739153553
9.3	0.4162305	-0.219138888889	0.12089691358	-21.013764194	-2.18166156499	1.53524332351
9.35	0.4055975	-0.211611944444	0.147362962963	-21.1184839491	-2.00712863979	1.3844124005
9.4	0.395136	-0.204466111111	0.171288271605	-21.2057504117	-1.97803981893	0.166991379049
9.45	0.3850175	-0.194843055556	0.196907407407	-21.3104701669	-2.04591373428	-0.199312291123
9.5	0.375585	-0.183886111111	0.205217746914	-21.415189922	-2.04591373428	0.150830923012
9.55	0.366667	-0.173596111111	0.202465277778	-21.5199096771	-1.97803981893	-0.382464126209
9.6	0.3582635	-0.163973055556	0.215539506173	-21.6071761397	-2.01682491342	-2.00389654859
9.65	0.3503745	-0.154921666667	0.292185185185	-21.7118958948	-2.2301429331	-2.63954115271
9.7	0.3424855	-0.139010277778	0.449711111111	-21.8340689424	-2.37558703744	-1.5136960488
9.75	0.335797	-0.109569444444	0.602049691358	-21.9562419901	-2.39497958468	-0.0700286428266
9.8	0.331338	-0.0746977777778	0.677954320988	-22.0784150377	-2.3174093957	0.220859565839
9.85	0.3284225	-0.0401119444444	0.713312962963	-22.1831347928	-2.3174093957	-0.581776417331
9.9	0.327222	-0.00352527777778	0.746130864198	-22.3053078405	-2.4046758583	-1.03965600505
9.95	0.3280795	0.0338236111111	0.790752623457	-22.4274808881	-2.44346095279	-1.13661874127
10	0.3304805	0.0742213888889	0.852047993827	-22.5496539358	-2.4919423209	-1.5136960488
10.05	0.335111	0.121288611111	0.866180864198	-22.6718269834	-2.60829760437	-1.56756423559
10.1	0.3428285	0.164735277778	0.801974228395	-22.8114533236	-2.70526034059	-0.700286428269
10.15	0.351918	0.201607777778	0.717229938272	-22.9510796637	-2.65677897248	-0.172378197728
10.2	0.362894	0.237622777778	0.600355864198	-23.0732527114	-2.6664752461	-0.527908230541
10.25	0.3760995	0.264300555556	0.434149074074	-23.2128790515	-2.74404543508	-0.344756395456
10.3	0.3898195	0.280211944444	0.278052314815	-23.3525053917	-2.74404543508	0.517134593184
10.35	0.4042255	0.291264166667	0.140058333333	-23.4921317318	-2.65677897248	0.781088708455
10.4	0.4193175	0.293931944444	0.0187908950617	-23.6143047795	-2.62769015161	0.285501389987
10.45	0.433895	0.290501944444	-0.0473212962963	-23.7539311196	-2.62769015161	-0.328595939419
10.5	0.448301	0.287643611111	-0.0878143518519	-23.8761041673	-2.65677897248	-0.953466906182
10.55	0.462707	0.282689166667	-0.160013734568	-24.0157305074	-2.7537417087	-0.91037235675
10.6	0.476427	0.277353611111	-0.34469382716	-24.1553568476	-2.78283052957	-0.05386818679
10.65	0.4913475	0.253248333333	-0.61782345679	-24.2949831878	-2.77313425595	1.25512875221
10.7	0.5026665	0.210278055556	-0.786041666667	-24.4346095279	-2.69556406697	3.21593075136
10.75	0.5122705	0.167117222222	-0.793081635802	-24.5742358681	-2.43376467917	4.70269270676
10.8	0.519302	0.125957222222	-0.679065895062	-24.6789556232	-2.1428764705	4.53570132771
10.85	0.5242755	0.0971833333333	-0.508783333333	-24.7836753783	-1.93925472444	3.36137485569
10.9	0.5287345	0.0768891666667	-0.374335802469	-24.8709418409	-1.79381062011	1.73455561464
10.95	0.5318215	0.0605013888889	-0.27699367284	-24.9582083035	-1.76472179924	0.048481368111
11	0.534051	0.0559280555556	-0.30568287037	-25.0454747661	-1.79381062011	-1.46521468069
11.05	0.53851	0.0335377777778	-0.398896296296	-25.1327412287	-1.92955845082	-2.48332341102
11.1	0.5376525	0.00695527777778	-0.34771095679	-25.2374609838	-2.08469882877	-2.58567296592
11.15	0.5379955	-0.000571666666667	-0.306000462963	-25.342180739	-2.22044665948	-2.07392519141
11.2	0.538167	-0.01715	-0.369095524691	-25.4643537866	-2.27862430121	-1.72916879596
11.25	0.5366235	-0.0391591666667	-0.414828858025	-25.5690735417	-2.34649821657	-2.08469882877
11.3	0.534051	-0.0598344444444	-0.442512345679	-25.6912465894	-2.53072741539	-1.7183951586
11.35	0.5307925	-0.0831775	-0.463579320988	-25.8308729295	-2.56951250988	-0.500974137147
11.4	0.525819	-0.107759166667	-0.453945679012	-25.9530459772	-2.52103114177	-0.188538653765
11.45	0.5198165	-0.129101388889	-0.431502469136	-26.0752190248	-2.5792087835	-0.0538681867899
11.5	0.5129565	-0.150443611111	-0.416946141975	-26.214845365	-2.56951250988	0.667965516195
11.55	0.5047245	-0.171118888889	-0.399478549383	-26.3370184126	-2.48224604728	0.851117351281
11.6	0.495635	-0.188554722222	-0.404665895062	-26.4591914602	-2.45315722641	0.474040043752
11.65	0.486374	-0.213136388889	-0.375129783951	-26.5813645079	-2.44346095279	0.150830923012
11.7	0.474026	-0.231715555556	-0.24909845679	-26.7035375555	-2.44346095279	-0.10773637358
11.75	0.462364	-0.235526666667	-0.15948441358	-26.8257106032	-2.45315722641	-0.285501389987
11.8	0.4508735	-0.244006388889	-0.12777808642	-26.9478836508	-2.47254977366	-0.339369576777
11.85	0.438011	-0.251628611111	-0.0482211419753	-27.0700566984	-2.53072741539	0.32320912074
11.9	0.4251485	-0.2495325	0.0392226851852	-27.2096830386	-2.44346095279	0.980400999578
11.95	0.412972	-0.244768611111	0.078762962963	-27.3144027937	-2.35619449019	0.32320912074
12	0.4007955	-0.241052777778	0.106022993827	-27.4365758414	-2.41437213193	-0.344756395456
12.05	0.3887905	-0.235526666667	0.157684722222	-27.558748889	-2.43376467917	-0.339369576777
12.1	0.3771285	-0.226856388889	0.240417592593	-27.6809219366	-2.44346095279	-0.409398219603
12.15	0.3658095	-0.211993055556	0.336330555556	-27.8030949843	-2.45315722641	-0.915759175429
12.2	0.355691	-0.191794166667	0.417687191358	-27.9252680319	-2.50163859453	-1.98773609255
12.25	0.346773	-0.171595277778	0.531755864198	-28.0474410795	-2.65677897248	-2.77421161968
12.3	0.338198	-0.143011944444	0.720564660494	-28.1870674197	-2.87009699217	-1.77765016407
12.35	0.331681	-0.0988030555556	0.889894444444	-28.3441470524	-2.89918581303	0.490200499788
12.4	0.3280795	-0.0483058333333	0.944732098765	-28.4837733925	-2.78283052957	2.10624610349
12.45	0.3270505	-0.000571666666667	0.907097376543	-28.6233997327	-2.62769015161	2.47793659234
12.5	0.3280795	0.04459	0.810178703704	-28.7455727803	-2.4919423209	1.91770744972
12.55	0.3318525	0.0820341666667	0.677583796296	-28.867745828	-2.44346095279	1.43828058729
12.6	0.3366545	0.111189166667	0.56250941358	-28.9899188756	-2.39497958468	1.75071607067
12.65	0.343	0.137581111111	0.465167283951	-29.1120919233	-2.26892802759	2.07931201009
12.7	0.3507175	0.157494166667	0.382116820988	-29.2168116784	-2.1428764705	1.66452697181
12.75	0.3589495	0.173310277778	0.347869753086	-29.3215314335	-2.09439510239	0.991174636936
12.8	0.3678675	0.191317777778	0.335377777778	-29.4262511886	-2.06530628153	0.560229142616
12.85	0.3781575	0.207896111111	0.308488271605	-29.5309709437	-2.00712863979	-0.32320912074
12.9	0.3887905	0.221997222222	0.280963580247	-29.6182374063	-2.09439510239	-1.20126056542
12.95	0.400281	0.236479444444	0.24179382716	-29.740410454	-2.19135783862	-1.02888236769
13	0.412629	0.247150555556	0.1843625	-29.8451302091	-2.17196529137	-1.21742102145
13.05	0.4251485	0.254296388889	0.135029783951	-29.9498499642	-2.27862430121	-1.93925472444
13.1	0.438011	0.260965833333	0.0828916666667	-30.0720230119	-2.4046758583	-2.06315155405
13.15	0.4515595	0.262490277778	0.0251956790123	-30.1941960595	-2.48224604728	-2.13856701556
13.2	0.4642505	0.262680833333	-0.0425574074074	-30.3163691071	-2.61799387799	-1.99850972991
13.25	0.477456	0.265348611111	-0.243434722222	-30.4559954473	-2.73434916146	-0.85650416996
13.3	0.4920335	0.243911111111	-0.534137808642	-30.5956217875	-2.73434916146	0.813409620528
13.35	0.502838	0.203132222222	-0.66498595679	-30.7352481276	-2.61799387799	1.81535789482
13.4	0.511756	0.169785	-0.641695833333	-30.8574211753	-2.4919423209	1.65375333445
13.45	0.519645	0.139677222222	-0.60109691358	-30.9795942229	-2.44346095279	1.16893965334
13.5	0.525819	0.109855277778	-0.555734104938	-31.1017672705	-2.4046758583	1.03426918637
13.55	0.5304495	0.0835586111111	-0.50550154321	-31.2239403182	-2.3174093957	0.490200499789
13.6	0.534051	0.060025	-0.470725154321	-31.3286600733	-2.3174093957	-0.716446884306
13.65	0.536452	0.0371583333333	-0.456062962963	-31.4508331209	-2.41437213193	-1.55679059823
13.7	0.5376525	0.0159113888889	-0.478400308642	-31.5730061686	-2.48224604728	-2.21936929575
13.75	0.538167	-0.00819388888889	-0.5530875	-31.6951792162	-2.62769015161	-2.93042936137
13.8	0.537138	-0.0387780555556	-0.645506944444	-31.8348055564	-2.79252680319	-3.28595939419
13.85	0.534394	-0.0729827777778	-0.731627469136	-31.9744318965	-2.96705972839	-3.36137485569
13.9	0.5301065	-0.112904166667	-0.787364969136	-32.1315115292	-3.14159265359	-2.98429754816
13.95	0.5232465	-0.1552075	-0.765715740741	-32.2885911619	-3.29673303154	-1.81535789482
14	0.5143285	-0.192842222222	-0.661757098765	-32.4631240871	-3.38399949414	0.511747774504
14.05	0.5036955	-0.223235833333	-0.499679012346	-32.6376570123	-3.25794793706	3.0004580042
14.1	0.491862	-0.246864722222	-0.264501697531	-32.794736645	-3.00584482288	3.98624582246
14.15	0.4779705	-0.250008888889	-0.0382699074074	-32.9343629851	-2.80222307681	3.68458397643
14.2	0.4663085	-0.241719722222	0.0175734567901	-33.0739893253	-2.62769015161	2.93042936137
14.25	0.454475	-0.243720555556	-0.0233430555556	-33.1961623729	-2.4919423209	1.8207447135
