"Último: Tiempo (s)","Último: Angulo (rad)","Último: Velocidad 1 (rad/s)","Último: Aceleración 1 (rad/s²)","Último: Posición (m)","Último: Velocidad 2 (m/s)","Último: Aceleración 2 (m/s²)"
6.35,-34.3480796792,-5.87594181505,-8.78590126544,0.4717965,0.402643888889,-1.35289151235
6.4,-34.6447856521,-6.467414506,-7.98865210095,0.4913475,0.328613055556,-1.98018981481
6.45,-34.9938515025,-6.98131700798,-1.06659009844,0.506954,0.207133888889,-2.58859135802
6.5,-35.3778239379,-6.76799898829,9.17913902901,0.514157,0.046305,-2.71965123457
6.55,-35.7094364958,-5.80806789969,14.3289376861,0.5102125,-0.0912761111111,-2.32038441358
6.6,-35.9537825911,-4.89661817921,10.9837232865,0.5026665,-0.184076666667,-1.88030694444
6.65,-36.1632221013,-4.62512251778,5.26292184938,0.491862,-0.268969166667,-1.59457947531
6.7,-36.4075681966,-4.5863374233,2.86578753723,0.475741,-0.346334722222,-1.28868487654
6.75,-36.6344609994,-4.40210822447,1.83151835086,0.4560185,-0.400261944444,-0.959076697531
6.8,-36.8439005096,-4.30514548825,-0.571002779973,0.434924,-0.436658055556,-0.705637808642
6.85,-37.0533400198,-4.43119704534,-3.40446940512,0.412629,-0.471529722222,-0.404877623457
6.9,-37.2802328226,-4.71238898038,-4.95587318468,0.387247,-0.489823055556,0.158902160494
6.95,-37.5245789179,-5.01297346267,-4.64343770129,0.361865,-0.467242222222,0.977073611111
7,-37.7863783057,-5.21659520874,-3.24825166343,0.338541,-0.395688611111,1.88507083333
7.05,-38.0481776935,-5.35234303945,-1.46521468069,0.320362,-0.275733888889,2.70504197531
7.1,-38.3274303738,-5.36203931307,0.172378197728,0.309043,-0.112523055556,3.22192391975
7.15,-38.5892297616,-5.27477285047,0.544068686578,0.3085285,0.0661227777778,3.28999459877
7.2,-38.8510291494,-5.25538030323,-0.188538653765,0.3164175,0.2306675,2.98891682099
7.25,-39.1128285372,-5.28446912409,-1.11507146655,0.3321955,0.3764425,2.38289722222
7.3,-39.374627925,-5.40082440756,-1.36286512579,0.355691,0.4810575,1.5051242284
7.35,-39.6538806053,-5.48809087016,-0.544068686578,0.3826165,0.530697222222,0.552558179012
7.4,-39.9331332856,-5.4202169548,-0.6410314228,0.410914,0.529458611111,-0.249680709877
7.45,-40.1949326734,-5.40082440756,-3.61455533361,0.4371535,0.490680555556,-0.75417654321
7.5,-40.4567320612,-5.71110516347,-7.81088708454,0.4597915,0.446948055556,-1.12401311728
7.55,-40.7534380341,-6.2928815808,-9.47541405635,0.4820865,0.389495555556,-1.68832222222
7.6,-41.0850505919,-6.87465799813,-6.28103057971,0.5006085,0.289739722222,-2.43408256173
7.65,-41.4515697349,-7.15584993318,1.56217741691,0.5136425,0.137295277778,-2.97658364198
7.7,-41.8355421703,-6.73891016742,9.40538541353,0.515186,-0.0344905555556,-2.98134753086
7.75,-42.1497014357,-5.8565492678,10.3049841329,0.5084975,-0.176549722222,-2.62659660494
7.8,-42.3940475309,-5.42991322843,5.52148914597,0.4964925,-0.294694166667,-2.25157268519
7.85,-42.6733002113,-5.39112813394,1.5891115103,0.4786565,-0.399023333333,-1.89650416667
7.9,-42.9350995991,-5.40082440756,-2.35367281221E-13,0.4560185,-0.487345833333,-1.45642669753
7.95,-43.2143522794,-5.4202169548,-0.527908230541,0.4292645,-0.554707222222,-0.782389351852
8,-43.4761516672,-5.44930577567,-0.716446884305,0.398909,-0.579860555556,0.195107716049
8.05,-43.7554043475,-5.53657223827,0.140057285655,0.3685535,-0.541463611111,1.30583487654
8.1,-44.0346570278,-5.5074834174,2.35403976272,0.342314,-0.443041666667,2.27454521605
8.15,-44.3139097081,-5.31355794496,4.57879587715,0.32242,-0.299934444444,2.90814243827
8.2,-44.5757090959,-4.94509954732,4.59495633318,0.3112725,-0.132531388889,3.09652777778
8.25,-44.8026018987,-4.70269270676,1.68607424653,0.3099005,0.0237241666667,2.95122916667
8.3,-45.0294947015,-4.77056662212,-1.45982786201,0.3143595,0.16464,2.69773734568
8.35,-45.2738407967,-4.97418836818,-2.43484204291,0.326536,0.296313888889,2.34891481481
8.4,-45.5356401845,-5.06145483078,-2.34865294404,0.3448865,0.405883333333,1.85246466049
8.45,-45.7799862798,-5.14872129338,-3.05971300967,0.3682105,0.487441111111,1.21251558642
8.5,-46.0417856676,-5.37173558669,-3.8461885368,0.3949645,0.533174444444,0.451775462963
8.55,-46.3210383479,-5.55596478552,-4.53031450903,0.423605,0.532412222222,-0.301660030864
8.6,-46.6002910282,-5.74019398434,-6.47495605215,0.4498445,0.493253055556,-0.89778132716
8.65,-46.8795437086,-6.19591884458,-7.91862345812,0.4728255,0.442660555556,-1.49586111111
8.7,-47.2111562664,-6.75830271467,-4.93432590996,0.4954635,0.356529444444,-2.27597438272
8.75,-47.5776754094,-6.88435427176,1.68068742785,0.5115845,0.209134722222,-2.8940625
8.8,-47.9267412598,-6.47711077962,6.37260649725,0.517244,0.0409694444444,-2.99008132716
8.85,-48.2234472326,-6.031082193,6.87896745308,0.5143285,-0.105758333333,-2.71711049383
8.9,-48.5201532054,-5.74019398434,5.78005644256,0.5057535,-0.230762777778,-2.36622361111
8.95,-48.7994058858,-5.45900204929,4.4118044981,0.4910045,-0.343571666667,-1.96875648148
9,-49.0612052736,-5.28446912409,2.82269298779,0.470253,-0.430560277778,-1.50607700617
9.05,-49.3230046614,-5.20689893512,1.75610288935,0.4471005,-0.495158611111,-0.992635648148
9.1,-49.5848040492,-5.10993619889,0.759541433738,0.4200035,-0.536413888889,-0.328814197531
9.15,-49.8291501444,-5.10993619889,-0.441719131678,0.391706,-0.535461111111,0.490521759259
9.2,-50.0909495322,-5.19720266149,-0.808022801849,0.364609,-0.489156111111,1.35326203704
9.25,-50.35274892,-5.22629148236,-0.474040043751,0.340942,-0.396927222222,2.14205617284
9.3,-50.6145483078,-5.23598775598,-0.188538653764,0.323449,-0.267635277778,2.75193981481
9.35,-50.8763476956,-5.23598775598,-0.0808022801848,0.313159,-0.112427777778,3.12304675926
9.4,-51.1381470834,-5.23598775598,-0.231633203197,0.3116155,0.0564997222222,3.19619891975
9.45,-51.3999464712,-5.24568402961,-0.69489960959,0.31899,0.220568055556,2.94376574074
9.5,-51.661745859,-5.28446912409,-1.48137513672,0.3345965,0.362627222222,2.39946496914
9.55,-51.9235452468,-5.41052068118,-1.86383926293,0.35672,0.468480833333,1.64396512346
9.6,-52.2027979272,-5.52687596465,-1.2820628456,0.3829595,0.533269722222,0.749306790123
9.65,-52.4820506075,-5.54626851189,-0.721833702985,0.412286,0.545084166667,-0.158902160494
9.7,-52.7613032878,-5.5074834174,-1.95541518048,0.439726,0.506306111111,-0.845960802469
9.75,-53.0231026756,-5.66262379536,-4.72423998148,0.463393,0.448853611111,-1.30657592593
9.8,-53.3198086484,-6.00199337214,-6.80893881025,0.4848305,0.3781575,-1.78534675926
9.85,-53.6165146213,-6.45771823238,-6.14636011273,0.502495,0.277163055556,-2.35320231481
9.9,-53.9655804717,-6.84556917727,-1.00733509297,0.5143285,0.138533888889,-2.80492484568
9.95,-54.3320996146,-6.63225115758,5.39759231635,0.517244,-0.0200083333333,-2.90364320988
10,-54.6462588799,-6.06986728749,7.47690432644,0.5115845,-0.166259722222,-2.66528996914
10.05,-54.9255115603,-5.70140888985,5.96320827765,0.499751,-0.292216944444,-2.24024521605
10.1,-55.2047642406,-5.53657223827,5.11747774505,0.4817435,-0.397117777778,-1.6464529321
10.15,-55.4840169209,-5.30386167134,6.07633146991,0.4584195,-0.463526388889,-0.92911712963
10.2,-55.7458163087,-4.89661817921,6.38338013461,0.4333805,-0.485630833333,-0.294037808642
10.25,-55.9727091115,-4.51846350794,3.90005672359,0.4090275,-0.483725277778,0.170388425926
10.3,-56.1821486217,-4.44089331896,-0.134670466975,0.3846745,-0.467528055556,0.604590432099
10.35,-56.4090414245,-4.56694487605,-3.82464126209,0.3613505,-0.428464166667,1.14296280864
10.4,-56.6359342272,-4.82874426385,-7.05673246948,0.340599,-0.358530277778,1.81313611111
10.45,-56.8802803225,-5.31355794496,-8.79128808412,0.3243065,-0.253915277778,2.6066412037
10.5,-57.1595330028,-5.90503063591,-6.51805060158,0.3129875,-0.0987077777778,3.34774351852
10.55,-57.4911455607,-6.10865238198,-1.42750694993,0.31213,0.102518888889,3.592925
10.6,-57.7878515335,-5.95351200403,2.11701974084,0.323792,0.293074444444,3.13051018519
10.65,-58.0845575064,-5.7692828052,3.01661846024,0.343686,0.4347525,2.20700385802
10.7,-58.3638101867,-5.59474988,2.13318019688,0.369754,0.516691388889,1.17249891975
10.75,-58.643062867,-5.48809087016,-0.457879587714,0.397537,0.544703055556,0.275035185185
10.8,-58.9048622548,-5.56566105914,-4.45489904753,0.425663,0.534794166667,-0.427109104938
10.85,-59.1841149351,-5.96320827765,-7.74085844172,0.4519025,0.498302777778,-1.04530308642
10.9,-59.4982742005,-6.45771823238,-8.27954030961,0.476427,0.434561944444,-1.73103842593
10.95,-59.8298867584,-6.92313936624,-5.58613097012,0.497007,0.329946944444,-2.47272299383
11,-60.1964059013,-7.19463502767,0.576389598652,0.511413,0.181504166667,-3.05026512346
11.05,-60.5803783367,-6.86496172451,6.52882423894,0.516558,0.00390638888889,-3.17963117284
11.1,-60.8945376021,-6.28318530718,7.59541433738,0.510727,-0.155398055556,-2.89078070988
11.15,-61.1912435749,-5.97290455127,5.75312234917,0.499751,-0.287929444444,-2.47420509259
11.2,-61.4879495478,-5.75958653158,4.37948358602,0.4814005,-0.403025,-1.99501080247
11.25,-61.7672022281,-5.58505360638,4.07243492132,0.458591,-0.493348333333,-1.36379552469
11.3,-62.0464549084,-5.39112813394,4.76733453091,0.4309795,-0.551658333333,-0.482634876543
11.35,-62.3082542962,-5.14872129338,6.21638875556,0.4007955,-0.549562222222,0.540383796296
11.4,-62.570053684,-4.74147780125,7.05673246948,0.3733555,-0.487631666667,1.35844938272
11.45,-62.7794931942,-4.37301940361,6.25948330499,0.3510605,-0.396927222222,1.81689429012
11.5,-63.006385997,-4.05304237408,3.79232035001,0.333396,-0.2958375,2.01877731481
11.55,-63.1809189222,-3.87850944888,-0.872664625997,0.3212195,-0.189316944444,2.07880231481
11.6,-63.3729051399,-4.13061256305,-5.40297913503,0.314874,-0.0881319444444,2.13596898148
11.65,-63.5823446502,-4.60572997054,-6.32951194782,0.3123015,0.0172452777778,2.30995679012
11.7,-63.844144038,-4.91601072645,-4.27174721244,0.31556,0.142345,2.47282885802
11.75,-64.0884901332,-4.96449209456,-3.09742074042,0.326193,0.274209444444,2.42063780864
11.8,-64.3328362285,-5.11963247252,-3.7707730753,0.343343,0.397213055556,2.06784537037
11.85,-64.5946356163,-5.37173558669,-4.12630310811,0.36701,0.4930625,1.42043287037
11.9,-64.8738882966,-5.57535733276,-3.71690488851,0.3942785,0.547751944444,0.56981404321
11.95,-65.1531409769,-5.74989025796,-3.05971300967,0.4237765,0.553468611111,-0.350939814815
12,-65.4498469498,-5.88563808867,-2.48332341102,0.4519025,0.506496666667,-1.14365092593
12.05,-65.7465529226,-5.95351200403,-2.89272163062,0.4755695,0.428368888889,-1.71621743827
12.1,-66.0432588955,-6.08925983474,-4.4872199596,0.495292,0.330899722222,-2.17704429012
12.15,-66.3399648683,-6.467414506,-4.35254949263,0.5095265,0.210945,-2.58679166667
12.2,-66.6890307187,-6.79708780916,0.721833702986,0.517587,0.0665038888889,-2.83647237654
12.25,-67.0555498616,-6.467414506,6.96515655194,0.5167295,-0.0884177777778,-2.75532746914
12.3,-67.3522558345,-5.80806789969,7.9509443702,0.5074685,-0.219805833333,-2.4222257716
12.35,-67.6140552223,-5.49778714378,5.39220549767,0.49392,-0.330899722222,-2.02078873457
12.4,-67.8933079026,-5.36203931307,3.91083036095,0.474026,-0.426368055556,-1.50787669753
12.45,-68.1551072904,-5.18750638787,3.75999943794,0.4498445,-0.488108055556,-0.872003395062
12.5,-68.4169066782,-4.94509954732,3.08126028438,0.423605,-0.512785,-0.234330401235
12.55,-68.6437994809,-4.80935171661,1.24974193353,0.397537,-0.508783333333,0.368089814815
12.6,-68.8881455762,-4.85783308472,0.0592550054692,0.371812,-0.478008611111,1.0074037037
12.65,-69.1324916715,-4.86752935834,-0.0269340933949,0.3483165,-0.411695277778,1.69964969136
12.7,-69.3768377668,-4.85783308472,-0.166991379049,0.328937,-0.306032222222,2.33345864198
12.75,-69.6211838621,-4.81904799023,-1.30361012032,0.3164175,-0.168832222222,2.75606851852
12.8,-69.8480766648,-4.96449209456,-2.61799387799,0.311787,-0.0210563888889,2.93572006173
12.85,-70.1098760526,-5.22629148236,-1.34131785107,0.313845,0.134818055556,2.84573549383
12.9,-70.3891287329,-5.16811384063,1.13661874127,0.3256785,0.278592222222,2.41343904321
12.95,-70.6334748282,-4.98388464181,1.44366740597,0.343343,0.385875,1.75147021605
13,-70.8778209235,-4.94509954732,0.285501389987,0.3658095,0.4553325,1.02285987654
13.05,-71.1221670188,-5.01297346267,-0.0592550054687,0.390334,0.486678888889,0.317592592593
13.1,-71.3839664066,-5.01297346267,0.70028642827,0.415716,0.485345,-0.326220524691
13.15,-71.6283125018,-4.91601072645,0.975014180898,0.440412,0.4484725,-0.827963888889
13.2,-71.8726585971,-4.86752935834,0.05386818679,0.461335,0.392353888889,-1.11326790123
13.25,-72.1170046924,-4.82874426385,-2.63954115271,0.4796855,0.331471388889,-1.28169783951
13.3,-72.3438974952,-5.05175855716,-6.56114515102,0.4944345,0.26754,-1.51179367284
13.35,-72.605696883,-5.58505360638,-8.12332256792,0.506954,0.189221666667,-1.90169151235
13.4,-72.9024028558,-6.09895610836,-4.88584454185,0.514843,0.0793663888889,-2.30577515432
13.45,-73.2340154137,-6.22500766545,1.37363876314,0.5160435,-0.0535461111111,-2.45636697531
13.5,-73.548174679,-5.87594181505,5.95243464029,0.5091835,-0.182075833333,-2.28158518519
13.55,-73.8274273594,-5.39112813394,5.85547190407,0.4964925,-0.285166388889,-1.99194074074
13.6,-74.0717734546,-5.16811384063,3.02739209759,0.4803715,-0.377776388889,-1.71891697531
13.65,-74.3335728424,-5.16811384063,1.1797132907,0.458591,-0.461620833333,-1.33420648148
13.7,-74.5953722302,-5.10023992527,0.290888208666,0.433209,-0.520597777778,-0.747083641975
13.75,-74.8397183255,-5.10993619889,-0.840343713923,0.405083,-0.543940833333,0.0185262345679
13.8,-75.1015177133,-5.20689893512,-1.50292241144,0.376957,-0.521931666667,0.874014814815
13.85,-75.3633171011,-5.27477285047,-1.76687652671,0.351232,-0.456571111111,1.73728441358
13.9,-75.6251164889,-5.40082440756,-1.48137513672,0.329623,-0.347573333333,2.55439722222
13.95,-75.9043691692,-5.48809087016,0,0.314531,-0.193795,3.16629228395
14,-76.1836218496,-5.40082440756,1.48137513672,0.309043,-0.0131483333333,3.36415246914
14.05,-76.4454212374,-5.27477285047,1.76148970803,0.313502,0.162639166667,3.09673950617
14.1,-76.7072206252,-5.20689893512,1.46521468069,0.326536,0.309938611111,2.49643657407
14.15,-76.9690200129,-5.10993619889,0.667965516195,0.346087,0.41846,1.73246759259
14.2,-77.2133661082,-5.10993619889,-0.678739153554,0.3702685,0.482010277778,0.969080864198
14.25,-77.475165496,-5.20689893512,-1.55679059823,0.395479,0.5119275,0.276199691358
14.3,-77.7369648838,-5.27477285047,-2.26246384518,0.4227475,0.508783333333,-0.372959567901
14.35,-77.9987642716,-5.4202169548,-3.14590210853,0.447958,0.469243055556,-0.90810308642
14.4,-78.2780169519,-5.59474988,-3.90005672359,0.4700815,0.413791388889,-1.35855524691
