"Último: Tiempo (s)","Último: Angulo (rad)","Último: Velocidad 1 (rad/s)","Último: Aceleración 1 (rad/s²)","Último: Posición (m)","Último: Velocidad 2 (m/s)","Último: Aceleración 2 (m/s²)"
3.799962,-19.5651409149,-5.04696088996,3.66041650034,0.4539605,-0.479490211569,-0.975187559209
3.833295,-19.7222205475,-4.98878266644,1.22417902826,0.437668,-0.508931339313,-0.793322463592
3.866628,-19.8967534727,-4.98878266644,-0.642390975226,0.4200035,-0.535228268949,-0.529993238701
3.899961,-20.0538331054,-5.03241633408,-2.26654928995,0.401653,-0.549520078534,-0.0886101055266
3.933294,-20.2283660306,-5.17786189287,-2.8240961741,0.3829595,-0.546804634713,0.54583348606
3.966627,-20.4028989558,-5.23604011638,-3.04226669399,0.3644375,-0.516934752681,1.30211597274
3.99996,-20.577431881,-5.32330745166,-4.36341039776,0.3476305,-0.457623742904,2.01385520746
4.033293,-20.7519648062,-5.54147578984,-4.65430442427,0.3335675,-0.380019216859,2.65413467965
4.066626,-20.9439510239,-5.80327779566,-0.109085259943,0.3219055,-0.283835338353,3.31406558654
4.099959,-21.1533905342,-5.64328768099,7.09054189636,0.313502,-0.154065707324,3.74437245652
4.133292,-21.3279234594,-5.22149556051,11.0297318388,0.3112725,-0.0145776457765,3.57191622963
4.166625,-21.5024563846,-4.75606977238,9.97524099265,0.313502,0.0971843051764,2.98797087023
4.199958,-21.6420827247,-4.40700043129,4.23008396894,0.318647,0.180648473151,2.47834366385
4.233291,-21.7817090649,-4.47972321068,-1.5877965614,0.32585,0.251535848692,2.26503627272
4.266624,-21.9387886976,-4.65425788123,-3.41800481158,0.335111,0.327854111874,2.16094321865
4.299957,-22.0958683302,-4.75606977238,-3.1392313695,0.3476305,0.403457784578,1.82579693242
4.33329,-22.2529479629,-4.90151533117,-1.27266136601,0.362551,0.459767514342,1.18563655983
4.366623,-22.4274808881,-4.88697077529,1.56355539253,0.3791865,0.48563568969,0.454841388449
4.399956,-22.5845605208,-4.72698066062,2.0604993545,0.395822,0.482062737294,-0.0327523911557
4.433289,-22.7416401535,-4.61062421359,-1.3332642882,0.4114285,0.472058470585,-0.172218027677
4.466622,-22.8812664936,-4.78515888414,-5.72091585484,0.427035,0.467199255326,-0.190559366724
4.499955,-23.0557994188,-5.11968366935,-6.82388903871,0.44247,0.464055057217,-0.333597991371
4.533288,-23.230332344,-5.27967378402,-6.56935676551,0.458248,0.451621182878,-0.677676747912
4.566621,-23.4048652692,-5.51238667808,-7.18750657186,0.4731685,0.420322119888,-1.09273886856
4.599954,-23.596851487,-5.75964412802,-7.90262105372,0.4865455,0.377160854942,-1.49172254264
4.633287,-23.7888377047,-6.03599068972,-8.62985612001,0.4985505,0.322566142328,-1.94763582752
4.66662,-23.9982772149,-6.34142636318,-8.435926769,0.5084975,0.250535422021,-2.47715266781
4.699953,-24.2077167252,-6.70504026015,-4.59370150208,0.515872,0.157066987337,-2.94592870995
4.733286,-24.4520628204,-6.82139670718,4.23008396894,0.519645,0.0438758554252,-3.06502831415
4.766619,-24.6789556232,-6.42869369845,12.9569047645,0.518616,-0.062883962173,-2.7092777964
4.799952,-24.8883951334,-5.7741886839,15.8658450296,0.5145,-0.141631832985,-2.19750679714
4.833285,-25.0629280586,-5.14877278111,11.6478816451,0.5084975,-0.199370743707,-1.95216161248
4.866618,-25.2200076913,-4.88697077529,3.84222526691,0.501466,-0.261683033497,-1.98693869691
4.899951,-25.377087324,-4.98878266644,-1.19993785938,0.491519,-0.334857098571,-1.94179994692
4.933284,-25.5516202492,-5.14877278111,-0.606029221911,0.4789995,-0.402314439811,-1.5786652537
4.966617,-25.7261531744,-5.13422822523,3.52709007152,0.4639075,-0.445761540949,-1.02735318585
4.99995,-25.9006860996,-4.90151533117,7.42991826063,0.448644,-0.466913419134,-0.55178846627
5.033283,-26.0577657323,-4.52335687832,7.90262105372,0.4326945,-0.479918965856,-0.156258680714
5.066616,-26.1973920724,-4.27609942838,5.38153949057,0.4162305,-0.477918112514,0.225931949172
5.099949,-26.3370184126,-4.18883209311,3.15135195394,0.4004525,-0.462768794355,0.530946035534
5.133282,-26.4766447528,-4.13065386959,2.42411688764,0.385189,-0.439758980923,0.743896127848
5.166615,-26.6162710929,-3.99975286668,1.11509376831,0.3709545,-0.410460771274,0.877049485346
5.199948,-26.7384441406,-3.99975286668,-1.61203773028,0.3579205,-0.381591315913,1.02520939297
5.233281,-26.8780704807,-4.14519842547,-3.50284890264,0.345401,-0.347005136718,1.30830915216
5.266614,-27.0176968209,-4.24701031662,-4.98156020411,0.3342535,-0.296269212692,1.65488900039
5.299947,-27.157323161,-4.46517865481,-6.48451267444,0.3253355,-0.234099840998,1.9610940828
5.33328,-27.3144027937,-4.71243610475,-6.79964786984,0.318647,-0.166785417854,2.30934132548
5.366613,-27.4714824264,-4.95969355469,-5.58758942602,0.313845,-0.0851791851252,2.76025242699
5.399946,-27.6460153516,-5.14877278111,-2.35139338101,0.31213,0.0208660419938,3.06562381217
5.433279,-27.8205482768,-5.14877278111,1.63627889916,0.3150455,0.132485074851,2.97046322841
5.466612,-27.995081202,-4.97423811057,3.47860773377,0.3215625,0.227382690494,2.60375554707
5.499945,-28.1521608347,-4.79970344002,1.73324357467,0.3308235,0.303129281293,2.2758743367
5.533278,-28.3092404673,-4.79970344002,-1.84232883461,0.3417995,0.374159574929,2.06006585389
5.566611,-28.4663201,-4.97423811056,-4.01191344905,0.355691,0.443617769511,1.74897768771
5.599944,-28.6408530252,-5.16331733699,-3.41800481158,0.371812,0.497497891646,1.23768308687
5.633277,-28.8153859504,-5.22149556051,-2.15746403,0.3894765,0.529797381307,0.603834993306
5.66661,-28.9899188756,-5.25058467226,-2.52108156315,0.407827,0.536085777524,0.0292985026338
5.699943,-29.1644518008,-5.32330745166,-4.75126909978,0.425663,0.52693901939,-0.377903044134
5.733276,-29.338984726,-5.55602034572,-7.26023007849,0.443499,0.501499598329,-0.546071685268
5.766609,-29.5309709437,-5.90508968681,-7.06630072748,0.458248,0.492495758291,-0.786771985361
5.799942,-29.740410454,-6.06507980148,-5.2966953995,0.47677,0.467199255326,-1.50422800108
5.833275,-29.9323966717,-6.2541590279,-3.21195487613,0.491176,0.391166828335,-2.20929765795
5.866608,-30.1592894745,-6.35597091906,0.593908637473,0.502838,0.307988496552,-2.59089278982
5.899941,-30.3687289847,-6.13780258087,2.26654928995,0.5119275,0.214377143771,-2.79824520074
5.933274,-30.5607152024,-6.09416891324,1.12721435275,0.517244,0.117621592883,-2.84898163213
5.966607,-30.7701547127,-6.15234713675,1.99989643231,0.519645,0.0232956496232,-2.83230768754
5.99994,-30.9795942229,-6.00690157796,4.02403403349,0.518959,-0.0737457374574,-2.71547097581
6.033273,-31.1715804406,-5.81782235154,4.58158091765,0.5145,-0.162640793075,-2.45642933667
6.066606,-31.3635666583,-5.70146590451,4.90883669748,0.50764,-0.237386957203,-2.18726423118
6.099939,-31.5555528761,-5.4978421222,5.09064546405,0.4985505,-0.305701807018,-1.98169831432
6.133272,-31.7300858013,-5.30876289578,3.91494877354,0.4872315,-0.370300786341,-1.7657707319
6.166605,-31.9046187265,-5.23604011638,2.66652857641,0.4735115,-0.424180908476,-1.53364560331
6.199938,-32.0791516517,-5.17786189287,2.42411688764,0.4587625,-0.470915125818,-1.32545949517
6.233271,-32.2536845769,-5.04696088996,1.62415831472,0.442127,-0.514648063147,-1.03199807041
6.266604,-32.4107642095,-5.03241633408,0.0727235066294,0.4241195,-0.545375453755,-0.553813159541
6.299937,-32.5852971347,-5.11968366935,0.521185130843,0.4052545,-0.556808901422,0.0965897790081
6.33327,-32.7598300599,-5.0178717782,1.70900240579,0.386218,-0.540659156592,0.809877308576
6.366603,-32.9169096926,-4.97423811056,2.41199630321,0.3685535,-0.500070417371,1.44396360135
6.399936,-33.0914426178,-4.90151533117,4.26644572225,0.3524325,-0.441188161882,1.96240417844
6.433269,-33.2485222505,-4.69789154887,6.2178598168,0.3387125,-0.366013243466,2.34364201149
6.466602,-33.4056018832,-4.45063409893,7.06630072748,0.3277365,-0.280262385957,2.53896536239
6.499935,-33.5452282233,-4.18883209311,6.31482449231,0.3198475,-0.18965231319,2.4969232021
6.533268,-33.6848545635,-3.97066375492,3.52709007152,0.3153885,-0.107903162365,2.27682713354
6.566601,-33.8070276111,-3.86885186377,-1.30902311933,0.313159,-0.0404458211249,2.11961565599
6.599934,-33.9292006588,-4.13065386959,-3.93918994242,0.3126445,0.027154438211,2.12926272393
6.633267,-34.0862802914,-4.30518854014,-1.79384649686,0.3147025,0.101043093764,2.15486913883
6.6666,-34.2259066316,-4.23246576074,0.254532273202,0.319333,0.175646339797,2.04970418832
6.699933,-34.3655329718,-4.20337664899,0.048482337752,0.3267075,0.241388663887,1.83961248651
6.733266,-34.5051593119,-4.20337664899,-1.34538487264,0.335797,0.2959833765,1.68656949511
6.766599,-34.6447856521,-4.2615548725,-3.75738117585,0.34643,0.349577662443,1.64238354195
6.799932,-34.7844119922,-4.46517865481,-5.67243351708,0.3589495,0.406030310303,1.56949458418
6.833265,-34.9414916249,-4.69789154887,-5.84212169922,0.373527,0.460053350534,1.30592716008
6.866598,-35.0985712576,-4.90151533117,-4.76338968422,0.389991,0.500070417371,0.817618782849
6.899931,-35.2731041828,-4.98878266644,-4.41189273551,0.407484,0.518221015543,0.219857869358
6.933264,-35.4301838155,-5.10513911347,-6.3754274145,0.42532,0.510789274559,-0.260709033599
6.966597,-35.6047167407,-5.43966389869,-7.89050046928,0.441784,0.492924512578,-0.514748489363
6.99993,-35.7967029584,-5.70146590451,-7.80565637821,0.4580765,0.474773914406,-0.725435689197
7.033263,-35.9886891761,-5.89054513093,-9.19952358861,0.4735115,0.450763674303,-1.1252530605
7.066596,-36.1806753938,-6.29779269554,-10.4721849546,0.4886035,0.40888867222,-1.7968557286
7.099929,-36.4075681966,-6.71958481603,-7.63596819608,0.501809,0.332856245229,-2.5251498083
7.133262,-36.6344609994,-6.93775315421,-0.60602922191,0.511413,0.233671086711,-3.02608274357
7.166595,-36.8788070946,-6.83594126306,8.47228852231,0.5177585,0.121194545279,-3.17531454764
7.199928,-37.1056998974,-6.26870358378,14.0598779483,0.5194735,0.010290102901,-2.93687714003
7.233261,-37.2976861151,-5.65783223687,12.362996127,0.5177585,-0.079748297483,-2.52610260513
7.266594,-37.4722190403,-5.33785200754,6.99357722085,0.5136425,-0.153208198749,-2.23931075821
7.299927,-37.6467519655,-5.25058467226,2.87257851186,0.5074685,-0.222237639043,-2.13426490731
7.33326,-37.8212848907,-5.23604011638,1.73324357466,0.499065,-0.295840458405,-1.99968235456
7.366593,-37.9958178159,-5.20695100463,3.26043721388,0.487746,-0.365155734891,-1.58211914222
7.399926,-38.1703507411,-5.0905945576,6.73904494765,0.474026,-0.410889525562,-0.914327661462
7.433259,-38.3448836663,-4.71243610475,8.59349436669,0.4591055,-0.420036283696,-0.43304616088
7.466592,-38.4845100065,-4.34882220777,5.64819234821,0.4459,-0.422894645613,-0.432450662859
7.499925,-38.6241363466,-4.27609942838,0.799958572922,0.4316655,-0.44433235999,-0.587875646343
7.533258,-38.7637626868,-4.39245587541,-1.75748474354,0.416402,-0.469914699147,-0.533447127223
7.566591,-38.9208423195,-4.45063409893,-2.61804623865,0.4001095,-0.488351133511,-0.204732219624
7.599924,-39.0604686596,-4.52335687832,-4.24220455338,0.3833025,-0.488208215415,0.299892803382
7.633257,-39.2175482923,-4.72698066062,-5.85424228366,0.36701,-0.468056763901,0.82869504604
7.66659,-39.374627925,-4.95969355469,-6.26634215456,0.3517465,-0.432755994227,1.37309933685
7.699923,-39.5491608502,-5.17786189287,-5.8057599459,0.3376835,-0.3785900359,1.99396557356
7.733256,-39.7236937754,-5.30876289578,-6.03605105023,0.3260215,-0.303843871772,2.7291674303
7.766589,-39.8982267006,-5.55602034572,-6.33906566119,0.316589,-0.19894198942,3.48747461025
7.799922,-40.0902129183,-5.86145601917,-2.94530201849,0.311787,-0.0630268802688,3.94041040504
7.833255,-40.2996524285,-5.86145601917,3.32104013607,0.31213,0.0808916422498,3.83905664186
7.866588,-40.4916386463,-5.54147578984,6.81176845428,0.3177895,0.206373730404,3.29620064591
7.899921,-40.6661715715,-5.26512922814,5.79363936147,0.326879,0.300699673663,2.69915433004
7.933254,-40.8407044967,-5.07605000172,2.01201701674,0.338198,0.379447544475,2.26741826481
7.966587,-40.9977841293,-5.10513911347,-2.32715221214,0.352261,0.450763674303,1.8592639212
7.99992,-41.1723170545,-5.36694111929,-2.73925208303,0.3685535,0.508645503122,1.28996781312
8.033253,-41.3643032723,-5.41057478693,0.460582208654,0.3867325,0.544375027084,0.497598146358
8.066586,-41.5388361975,-5.27967378402,2.49684039427,0.4059405,0.543660436604,-0.342768660895
8.099919,-41.7133691227,-5.19240644875,2.89681968073,0.4237765,0.513504718381,-0.923021932569
8.133252,-41.8879020479,-5.04696088996,1.91505234124,0.440412,0.473201815351,-1.18682755588
8.166585,-42.0449816805,-5.03241633408,0.0484823377529,0.4556755,0.423609236092,-1.12954064626
8.199918,-42.2195146057,-5.11968366935,0.0121205844381,0.4676805,0.397455224552,-1.05546069244
8.233251,-42.3940475309,-5.03241633408,0.0242411688773,0.482258,0.367871178712,-1.35809278672
8.266584,-42.5511271636,-5.04696088996,-1.59991714584,0.4934055,0.306845151785,-1.68109091332
8.299917,-42.7256600888,-5.17786189287,-2.32715221214,0.502495,0.247677060104,-1.80888478863
8.33325,-42.900193014,-5.23604011638,-2.13322286113,0.5098695,0.186793951273,-1.92060021737
8.366583,-43.0747259392,-5.2942183399,-2.14534344556,0.515186,0.120051200512,-2.01850009202
8.399916,-43.2492588644,-5.42511934281,-0.666632144101,0.51793,0.0507359240259,-2.0661399337
8.433249,-43.4412450821,-5.41057478693,2.75137266747,0.518616,-0.0198656153228,-2.03505493701
8.466582,-43.6157780073,-5.22149556051,5.64819234821,0.516558,-0.088180465138,-1.90225887832
8.499915,-43.7903109325,-4.97423811056,6.65420085658,0.512442,-0.147491474915,-1.74052161581
8.533248,-43.9473905652,-4.72698066062,5.73303643928,0.506611,-0.20237202372,-1.62642419499
8.566581,-44.1044701979,-4.5379014342,3.19983429169,0.4988935,-0.2546800468,-1.54376906967
8.599914,-44.2440965381,-4.50881232244,0.666632144102,0.4896325,-0.305701807018,-1.44158160927
8.633247,-44.4011761707,-4.59607965771,1.01812909281,0.478485,-0.354293959606,-1.23172810666
8.66658,-44.5582558034,-4.47972321068,2.70289032972,0.4656225,-0.39030931976,-0.936599287448
8.699913,-44.6978821436,-4.39245587541,3.81798409804,0.4522455,-0.417035003683,-0.623843726812
8.733246,-44.8549617763,-4.20337664899,4.19372221562,0.4374965,-0.431898485652,-0.320139736096
8.766579,-44.9771348239,-4.04338653432,2.71501091416,0.4230905,-0.435328519952,-0.0998054683216
8.799912,-45.1167611641,-4.07247564608,2.3150316277,0.408513,-0.436900619006,0.0862281134425
8.833245,-45.2563875042,-3.92703008729,2.70289032972,0.3939355,-0.434042257089,0.383262526323
8.866578,-45.3785605519,-3.79612908438,0.727235066294,0.379015,-0.414033723671,0.73091427099
8.899911,-45.5007335995,-3.88339641965,-1.27266136601,0.3658095,-0.378732953996,0.893485230726
8.933244,-45.6403599397,-3.92703008729,-2.32715221214,0.353976,-0.347576809101,0.87943147743
8.966577,-45.7625329873,-3.99975286668,-4.25432513781,0.343,-0.323995323287,0.98769301765
8.99991,-45.9021593275,-4.20337664899,-6.22998040124,0.3321955,-0.292982096488,1.42514586389
9.033243,-46.0417856676,-4.45063409893,-7.16326540298,0.3225915,-0.234528595286,2.0432728097
9.066576,-46.1988653003,-4.71243610475,-6.81176845428,0.315903,-0.152779444461,2.56230888481
9.099909,-46.355944933,-4.94514899881,-4.99368078854,0.31213,-0.05816766501,2.89019009518
9.133242,-46.5304778582,-5.10513911347,-1.51507305478,0.311787,0.045019200192,3.00666950809
9.166575,-46.7050107834,-5.0178717782,1.32114370377,0.3150455,0.149492328257,2.86756117038
9.199908,-46.862090416,-4.95969355469,2.33927279658,0.322077,0.242960762941,2.51192975223
9.233241,-47.0366233412,-4.87242621941,2.83621675854,0.3318525,0.317278172782,2.12878632551
9.266574,-47.1937029739,-4.65425788123,0.012120584438,0.3435145,0.380447971146,1.85652463031
9.299907,-47.3333293141,-4.79970344002,-4.55733974877,0.3572345,0.439758980923,1.61677712705
9.33324,-47.5078622393,-5.10513911347,-5.43002182832,0.3730125,0.491352413524,1.2809162432
