Vernier Format 2
Sin título.cmbl 16/09/2025 15:32:49 .
Último
Tiempo	Angulo	Velocidad 1	Aceleración 1	Posición	Velocidad 2	Aceleración 2
t	Angulo	v 1	a 1	x	v 2	a 2
s	rad	rad/s	rad/s²	m	m/s	m/s²

5.8	-24.8534885484	-4.04819423726	-0.865931102648	0.4230905	0.38073	0.0784453703704
5.9	-25.2549142764	-4.16939765754	-1.78707709676	0.4625355	0.35114625	-0.468488773148
6	-25.6737932968	-4.42634890853	-2.29343805258	0.496321	0.277782361111	-0.902611381173
6.1	-26.1275789024	-4.76571848531	-1.35478489777	0.5211885	0.164687638889	-1.23274888117
6.2	-26.651177678	-4.8481368111	1.00060156962	0.5325075	0.01715	-1.38008537809
6.3	-27.1398698685	-4.51361537113	2.84962708119	0.525133	-0.134675138889	-1.26640046296
6.4	-27.558748889	-4.09667560538	2.87790787925	0.502495	-0.254010555556	-0.945764274691
6.5	-27.9427213244	-3.82517994395	1.5446702562	0.470253	-0.327517361111	-0.547992785494
6.6	-28.3092404673	-3.75245789179	-0.278767866638	0.4344095	-0.364199305556	-0.105427507716
6.7	-28.6757596103	-3.8882057225	-1.86383926293	0.3949645	-0.360435833333	0.463724884259
6.8	-29.0597320457	-4.26151225695	-2.02813723264	0.35672	-0.286643194444	1.15080999228
6.9	-29.5484242363	-4.4554377294	-0.638338013461	0.328937	-0.12005	1.68833545525
7	-29.9847565493	-4.33423430912	0.354183328144	0.3280795	0.0949919444444	1.7473679784
7.1	-30.4036355697	-4.27605666739	0.26664752461	0.351575	0.274352361111	1.30826975309
7.2	-30.8399678827	-4.23242343609	-0.496934023137	0.3901625	0.3747275	0.627007175926
7.3	-31.2413936107	-4.31484176187	-1.82343812284	0.432866	0.396355555556	-0.0596677083333
7.4	-31.6777259237	-4.63966692822	-2.56681910054	0.4738545	0.35629125	-0.673018402778
7.5	-32.1664181143	-4.97903650499	-1.70627481657	0.509012	0.255249166667	-1.17825528549
7.6	-32.6900168899	-5.12448060933	0.597936873369	0.5294205	0.103424027778	-1.46461793981
7.7	-33.231068958	-4.86268122153	2.89676174463	0.5311355	-0.0646459722222	-1.44247908951
7.8	-33.6848545635	-4.3681712668	3.43409690786	0.514157	-0.208181944444	-1.1520538966
7.9	-34.0862802914	-4.02395355321	2.33114578333	0.4851735	-0.303793194444	-0.731958294753
8	-34.4702527269	-3.88335758569	0.789168936473	0.450016	-0.355052638889	-0.269027391975
8.1	-34.8542251623	-3.8882057225	-0.575042893983	0.4114285	-0.364389861111	0.273672183642
8.2	-35.2381975978	-4.0191054164	-1.49214877408	0.372155	-0.310557916667	0.899448688272
8.3	-35.6396233257	-4.29060107782	-1.27532932225	0.342657	-0.180646666667	1.44781199846
8.4	-36.1108622238	-4.41665263491	0.211432633151	0.330652	0.00714583333333	1.67044440586
8.5	-36.5646478293	-4.17424579435	1.01810873033	0.3442005	0.193937916667	1.44409351852
8.6	-36.9311669722	-4.03849796364	0.164297969709	0.374899	0.322753472222	0.898747337963
8.7	-37.3500459927	-4.11606815262	-1.1352720366	0.41503	0.378014583333	0.261709529321
8.8	-37.7514717206	-4.2809048042	-2.28939793857	0.4549895	0.37172625	-0.355002353395
8.9	-38.1878040336	-4.6299706546	-2.6489680854	0.4940915	0.3044125	-0.91924529321
9	-38.6764962242	-4.95479582094	-1.44770751998	0.521017	0.177121388889	-1.33496076389
9.1	-39.2000949998	-5.04206228354	0.950773496843	0.5325075	0.0152444444444	-1.48666415895
9.2	-39.7236937754	-4.73178152763	2.96140356878	0.524104	-0.146775416667	-1.33410061728
9.3	-40.1600260884	-4.26636039376	3.02335198359	0.4995795	-0.269826666667	-0.963364197531
9.4	-40.5614518163	-3.95607963785	1.14604567396	0.4656225	-0.342475972222	-0.514830825617
9.5	-40.9279709593	-3.94638336423	-1.65105992511	0.4282355	-0.373917638889	-0.00359938271605
9.6	-41.3119433947	-4.33908244593	-3.6280223803	0.3887905	-0.362198472222	0.692709143519
9.7	-41.7657290002	-4.97418836818	-2.52237784644	0.3476305	-0.255058611111	1.51065563272
9.8	-42.3591409459	-5.10508806208	1.13661874127	0.3253355	-0.0265348611111	1.93675902778
9.9	-42.8478331365	-4.6299706546	3.81386762473	0.341971	0.206371666667	1.60183117284
10	-43.2841654495	-4.09182746856	3.97951229911	0.3773	0.334043888889	0.815194020062
10.1	-43.6506845924	-3.69428025005	2.39713431215	0.418117	0.356815277778	0.0961511574074
10.2	-43.9997504428	-3.56822869297	0.0552148914597	0.4525885	0.323563333333	-0.337600925926
10.3	-44.3488162932	-3.67973583962	-2.30555839461	0.4831155	0.275352777778	-0.607078240741
10.4	-44.7153354361	-4.03849796364	-4.16401083886	0.5088405	0.206990972222	-0.892951273148
10.5	-45.1167611641	-4.72208525401	-3.72767852586	0.527191	0.105329583333	-1.2252060571
10.6	-45.6927198172	-5.07599924122	-0.451146064366	0.53508	-0.0478294444444	-1.4212003858
10.7	-46.1988653003	-4.78026289574	2.71899672822	0.5191305	-0.213422222222	-1.24633919753
10.8	-46.6526509058	-4.34877871955	4.13168992679	0.4875745	-0.327469722222	-0.738760069444
10.9	-47.0715299263	-3.84942062801	4.1222629941	0.447272	-0.368820277778	-0.12777808642
11	-47.4205957767	-3.41308831501	2.70552968153	0.407827	-0.340618055556	0.373753549383
11.1	-47.734755042	-3.21431470576	0.350143214135	0.3767855	-0.277258333333	0.709528317901
11.2	-48.0314610149	-3.35491067328	-1.76014300336	0.3520895	-0.197987222222	1.00614656636
11.3	-48.3805268653	-3.73791348135	-2.14799394825	0.333739	-0.0804144444444	1.29479853395
11.4	-48.7994058858	-3.94638336423	-0.96693395288	0.331681	0.0779372222222	1.38533888889
11.5	-49.2008316137	-3.87366131207	-0.239713431215	0.3503745	0.226046527778	1.16110528549
11.6	-49.5673507566	-3.8445724912	-0.933266336136	0.3812445	0.327422083333	0.723978780864
11.7	-49.9513231921	-4.00456100596	-2.22744952376	0.420175	0.375585	0.199633410494
11.8	-50.35274892	-4.33423430912	-3.00853823222	0.4604775	0.368629722222	-0.35070162037
11.9	-50.8065345256	-4.75602221168	-2.21532918174	0.4978645	0.307985416667	-0.900692592593
12	-51.3301333012	-4.91116258964	-0.0377077307531	0.52822	0.179932083333	-1.32534035494
12.1	-51.8188254917	-4.74147780125	1.98908279722	0.5373095	0.0143869444444	-1.4393693287
12.2	-52.2900643898	-4.41665263491	2.97891072948	0.528906	-0.133198333333	-1.26720767747
12.3	-52.7089434102	-4.02395355321	2.62472740134	0.50764	-0.247769861111	-0.958600308642
12.4	-53.0754625531	-3.82033180714	1.45174763399	0.47677	-0.327660277778	-0.582927970679
12.5	-53.4594349886	-3.76215416541	0.422865266301	0.439726	-0.371773888889	-0.116080092593
12.6	-53.8259541315	-3.76700230222	-0.304355255363	0.398223	-0.362389027778	0.463460223765
12.7	-54.2099265669	-3.82033180714	-0.896905310053	0.3610075	-0.280545416667	1.04697044753
12.8	-54.5764457099	-3.98516845872	-1.05177634707	0.3373405	-0.14020125	1.47400015432
12.9	-55.0127780229	-4.10152374219	-0.572349484643	0.3297945	0.0372536111111	1.61800192901
13	-55.4142037508	-4.06758678451	-0.351489918804	0.3445435	0.214660833333	1.39583267747
13.1	-55.8156294788	-4.11606815262	-0.646418241479	0.376957	0.343285833333	0.863759220679
13.2	-56.2345084993	-4.19848647841	-0.988481227596	0.4196605	0.397165416667	0.203762114198
13.3	-56.6533875197	-4.31484176187	-1.28475625494	0.462364	0.378062222222	-0.408701967593
13.4	-57.0897198327	-4.49422282389	-1.15143249264	0.499408	0.304364861111	-0.898535609568
13.5	-57.5609587308	-4.59118556011	-0.519828002523	0.5263335	0.188697638889	-1.25573464506
13.6	-58.0147443363	-4.60572997054	0.262607410601	0.5397105	0.0423033333333	-1.45454760802
13.7	-58.4859832343	-4.55240046562	1.1352720366	0.536795	-0.122574861111	-1.41087862654
13.8	-58.9397688398	-4.35362685636	1.63624617374	0.5129565	-0.263014305556	-1.10294614198
13.9	-59.3586478603	-4.14030883668	1.19183363273	0.479857	-0.354719166667	-0.63260474537
14	-59.7600735883	-4.02880169002	-0.138710580984	0.438354	-0.396689027778	-0.0480226466049
14.1	-60.1440460237	-4.14030883668	-1.62412583172	0.3959935	-0.375632638889	0.653856983025
14.2	-60.5629250442	-4.47483027664	-1.86787937694	0.3565485	-0.272827916667	1.38228206019
14.3	-61.0516172348	-4.68814829633	-0.499627432477	0.33271	-0.0777943055556	1.84302951389
14.4	-61.5403094253	-4.542704192	0.59255005469	0.3383695	0.14534625	1.76421361883
14.5	-61.9591884458	-4.39241195085	0.0511747774506	0.3671815	0.314845416667	1.22866252315
14.6	-62.3955207588	-4.46028586621	-1.20395397475	0.4083415	0.403215555556	0.514574104938
14.7	-62.8318530718	-4.71238898038	-1.71435504459	0.4536175	0.413648472222	-0.161723441358
14.8	-63.3379985549	-4.95964395775	-0.776509912574	0.4975215	0.355205083333	-0.63455
14.9	-63.8615973305	-4.89177004239	0.474040043756	0.528906	0.255868472222	-0.822178410494
15	-64.315382936	-4.72208525401	1.23896829617	0.5397105	0.172166944444	-0.857727608025
